nh,param_bound,seed,n_params,popsize,maxiter,fevals,ncores,time_sec,val_nll,auc,bkg_rejection_95,final_valid_fraction,mean_valid_fraction,status
3,7.0,3,35,14,214,2996,8,39.06712079048157,4.249267838867641,0.9225131654347827,0.65482,1.0,0.8648197596795728,ok
3,7.0,4,35,14,214,2996,8,31.23875117301941,4.819448565160574,0.8775662661956521,0.58625,0.7857142857142857,0.7403204272363152,ok
3,7.0,5,35,14,214,2996,8,32.26434087753296,4.2257845435722325,0.9178471770652173,0.63793,1.0,0.8187583444592791,ok
4,4.0,1,44,15,200,,8,68.04432535171509,1000000000.0,,,,,train_failed
4,4.0,2,44,15,200,3000,8,75.21627688407898,4.964907518293583,0.8968978942391304,0.5905,1.0,0.8573333333333334,ok
4,4.0,3,44,15,200,3000,8,143.57102870941162,5.080872072258483,0.8792809455434782,0.53278,1.0,0.82,ok
4,4.0,4,44,15,200,3000,8,106.60034227371216,5.063597921130924,0.8836574229347827,0.5293,1.0,0.821,ok
4,4.0,5,44,15,200,3000,8,82.07521176338196,5.249203220857819,0.9133258322826088,0.65946,0.7333333333333333,0.7476666666666668,ok
4,6.0,1,44,15,200,3000,8,39.770630836486816,4.8810897710454615,0.9126430951086957,0.6612,0.9333333333333333,0.6913333333333332,ok
4,6.0,2,44,15,200,3000,8,43.333338022232056,4.285720779977845,0.9149686466304348,0.65746,0.7333333333333333,0.7223333333333334,ok
4,6.0,3,44,15,200,3000,8,97.55304741859436,4.800286480508433,0.9039604498913043,0.64494,1.0,0.8126666666666665,ok
4,6.0,4,44,15,200,,8,76.13803768157959,1000000000.0,,,,,train_failed
4,6.0,5,44,15,200,,8,69.9115080833435,1000000000.0,,,,,train_failed
4,7.0,1,44,15,200,3000,8,68.71741819381714,5.197123126385666,0.8938711084782609,0.55306,0.9333333333333333,0.7053333333333334,ok
4,7.0,2,44,15,200,3000,8,49.094078540802,5.058594423903244,0.8814803618478261,0.55666,0.7333333333333333,0.7306666666666666,ok
4,7.0,3,44,15,200,,8,110.61973237991333,1000000000.0,,,,,train_failed
4,7.0,4,44,15,200,3000,8,49.228758096694946,4.910262551621404,0.8951605964130434,0.54043,1.0,0.804,ok
4,7.0,5,44,15,200,,8,77.52030849456787,1000000000.0,,,,,train_failed
1,1.0,1,20,12,250,3000,8,33.51961922645569,5.073964643161155,0.8887524673913043,0.56969,1.0,0.992,ok
1,1.0,2,20,12,250,3000,8,32.54516363143921,5.071030298047017,0.8890725139130435,0.57039,1.0,0.987,ok
1,1.0,3,20,12,250,3000,8,32.708154916763306,5.07100468436201,0.8890729744565218,0.57038,1.0,0.9956666666666666,ok
1,1.0,4,20,12,250,3000,8,33.97701859474182,5.071121253832622,0.8890510085869565,0.57037,1.0,0.975,ok
1,1.0,5,20,12,250,3000,8,34.31245565414429,5.071037393237931,0.8890717967391304,0.57038,1.0,0.997,ok
1,2.0,1,20,12,250,3000,8,33.02804946899414,5.071298495124591,0.8890273435869565,0.57024,1.0,0.9776666666666668,ok
1,2.0,2,20,12,250,3000,8,32.282166481018066,5.06985321960634,0.8906346319565217,0.57457,1.0,0.9576666666666667,ok
1,2.0,3,20,12,250,3000,8,33.64379525184631,5.07145102778869,0.8891290345652174,0.57022,1.0,0.987,ok
1,2.0,4,20,12,250,3000,8,31.98319721221924,5.069256498609954,0.8891493032608695,0.57164,1.0,0.965,ok
1,2.0,5,20,12,250,3000,8,33.453327894210815,5.07600294152061,0.8882959394565217,0.56696,1.0,0.9913333333333333,ok
1,3.0,1,20,12,250,3000,8,32.201009035110474,5.068804649001153,0.8891090388043479,0.57218,1.0,0.9686666666666668,ok
1,3.0,2,20,12,250,3000,8,31.528250694274902,5.074283076353354,0.8881273357608697,0.56811,1.0,0.9393333333333332,ok
1,3.0,3,20,12,250,3000,8,32.875996589660645,5.071460781323973,0.8883887255434781,0.57227,1.0,0.9726666666666667,ok
1,3.0,4,20,12,250,3000,8,32.98703742027283,5.070366557633497,0.8891461264130434,0.57038,1.0,0.9493333333333334,ok
1,3.0,5,20,12,250,3000,8,31.964547872543335,5.073990498242633,0.8888053588043479,0.56971,1.0,0.97,ok
